wh_id,container_id,priority,arrive_datetime,cut_datetime,pull_datetime,item_number,pick_quantity,wms_pick_location,print_zone,aisle_sequence,picking_flow_as_int,released_flag
AVP1,1079245344,0,2025-04-06 01:55:00,2025-04-08 23:00:00,2025-04-09 02:00:00,169577,1.0,17-25-A01,3,20,187442,0
AVP1,1079245344,0,2025-04-06 01:55:00,2025-04-08 23:00:00,2025-04-09 02:00:00,71326,1.0,L-10-C03,2,12,50332,0
AVP1,1079245344,0,2025-04-06 01:55:00,2025-04-08 23:00:00,2025-04-09 02:00:00,76144,1.0,05-30-A01,2,14,63758,0
AVP1,1079246106,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,741430,1.0,11-10-C02,3,17,172307,0
AVP1,1079246106,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,741446,1.0,62-08-A02,5,44,407202,0
AVP1,1079246124,0,2025-04-06 01:55:00,2025-04-08 18:00:00,2025-04-08 21:00:00,103790,1.0,S0-10-A01,1,1,2158,0
AVP1,1079246124,0,2025-04-06 01:55:00,2025-04-08 18:00:00,2025-04-08 21:00:00,211440,1.0,S1-07-A01,1,2,2326,0
AVP1,1079246171,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,206920,1.0,56-43-A01,5,41,375150,0
AVP1,1079246171,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,225313,1.0,21-37-A02,3,22,206325,0
AVP1,1079246171,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,222134,1.0,40-43-A01,4,32,303154,0
AVP1,1079246174,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,57963,1.0,57-45-A01,5,41,375160,0
AVP1,1079246174,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,67527,1.0,38-28-A01,4,31,283871,0
AVP1,1079246210,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,1109038,1.0,87-27-A02,5,57,557302,0
AVP1,1079246210,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,83731,1.0,45-11-C02,4,35,331827,0
AVP1,1079246210,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,91980,1.0,36-30-A01,4,30,280670,0
AVP1,1079246210,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,98670,1.0,54-37-A01,5,40,370274,0
AVP1,1079246215,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,102046,1.0,16-16-A01,3,20,190031,0
AVP1,1079246215,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,46861,1.0,40-08-X01,4,32,305228,0
AVP1,1079246216,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,158321,8.0,59-43-A02,5,42,382263,0
AVP1,1079246216,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,215264,1.0,43-11-A01,4,34,323864,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,131232,1.0,67-29-C04,5,46,426937,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,131822,1.0,47-07-C04,4,36,346263,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,147959,1.0,41-31-C02,4,32,312829,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,155679,1.0,58-48-C01,5,42,381850,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,162167,1.0,47-19-A02,4,36,345231,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,162169,1.0,46-14-A02,4,36,345617,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,159128,1.0,45-17-C07,4,35,332334,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,216769,1.0,45-47-C05,4,35,335442,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,741854,1.0,50-47-C01,5,38,356918,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,88698,2.0,92-39-B03,5,60,584063,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,91963,1.0,83-29-B06,5,54,542549,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,91972,1.0,30-46-C02,4,27,257219,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,92076,2.0,45-35-C07,4,35,333840,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,370726,1.0,86-17-B03,5,57,557469,0
AVP1,1079246260,0,2025-04-06 01:56:00,2025-04-08 23:00:00,2025-04-09 02:00:00,103596,1.0,46-11-C02,4,36,345904,0
AVP1,1079246316,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,89881,1.0,02-37-A02,2,13,56229,0
AVP1,1079246316,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,215047,1.0,15-35-A02,3,19,183400,0
AVP1,1079246373,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,142651,1.0,E-37-A01,2,9,22818,0
AVP1,1079246373,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,369421,1.0,22-35-A01,3,23,220924,0
AVP1,1079246388,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,222975,1.0,44-21-A02,4,35,332623,0
AVP1,1079246388,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,364525,1.0,E-22-A02,2,9,20851,0
AVP1,1079246388,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,91473,1.0,21-34-A02,3,22,206563,0
AVP1,1079246410,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,78004,1.0,37-24-A02,4,30,280736,0
AVP1,1079246410,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,95556,1.0,S5-20-A01,1,4,2671,0
AVP1,1079246435,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1105598,1.0,G-37-A01,2,10,27124,0
AVP1,1079246435,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,149534,1.0,E-38-C03,2,9,22905,0
AVP1,1079246435,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,76393,1.0,13-49-A02,3,18,176425,0
AVP1,1079246494,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,259574,1.0,65-18-A02,5,45,415525,0
AVP1,1079246494,0,2025-04-06 01:56:00,2025-04-08 19:30:00,2025-04-08 22:30:00,99662,1.0,34-14-A02,4,29,272550,0
AVP1,1079246527,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,144089,1.0,11-23-A02,3,17,172429,0
AVP1,1079246527,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,46860,1.0,S2-06-A01,1,2,2325,0
AVP1,1079249285,0,2025-04-06 02:02:00,2025-04-08 19:30:00,2025-04-08 22:30:00,138387,1.0,51-43-A02,5,38,356935,0
AVP1,1079249285,0,2025-04-06 02:02:00,2025-04-08 19:30:00,2025-04-08 22:30:00,49775,1.0,41-08-A01,4,32,311854,0
AVP1,1079249289,0,2025-04-06 02:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,215047,1.0,25-46-A01,4,24,227003,0
AVP1,1079249289,0,2025-04-06 02:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,78033,1.0,12-18-A01,3,18,176624,0
AVP1,1079249322,0,2025-04-06 02:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,154916,1.0,35-27-A02,4,29,272667,0
AVP1,1079249322,0,2025-04-06 02:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,181951,2.0,63-20-C02,5,44,406261,0
AVP1,1079249383,0,2025-04-06 02:03:00,2025-04-08 15:00:00,2025-04-08 18:00:00,139309,1.0,L-48-A02,2,12,44017,0
AVP1,1079249383,0,2025-04-06 02:03:00,2025-04-08 15:00:00,2025-04-08 18:00:00,74642,1.0,17-35-C05,3,20,187353,0
AVP1,1079249383,0,2025-04-06 02:03:00,2025-04-08 15:00:00,2025-04-08 18:00:00,75340,1.0,H-11-A01,2,10,32538,0
AVP1,1079249383,0,2025-04-06 02:03:00,2025-04-08 15:00:00,2025-04-08 18:00:00,76047,1.0,09-18-A01,2,16,74261,0
AVP1,1079250792,100,2025-04-06 02:03:00,2025-04-08 15:00:00,2025-04-08 18:00:00,65072,1.0,66-38-A01,5,46,426118,0
AVP1,1079250792,100,2025-04-06 02:03:00,2025-04-08 15:00:00,2025-04-08 18:00:00,90938,3.0,73-10-A02,5,49,506733,0
AVP1,1079250794,0,2025-04-06 02:04:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1030454,1.0,37-30-B01,4,30,280674,0
AVP1,1079250794,0,2025-04-06 02:04:00,2025-04-08 23:00:00,2025-04-09 02:00:00,103790,1.0,15-09-A01,3,19,183154,0
AVP1,1079250794,0,2025-04-06 02:04:00,2025-04-08 23:00:00,2025-04-09 02:00:00,158606,1.0,89-32-C07,5,58,566552,0
AVP1,1079250796,0,2025-04-06 02:04:00,2025-04-08 15:00:00,2025-04-08 18:00:00,355979,1.0,44-23-A01,4,35,332770,0
AVP1,1079250796,0,2025-04-06 02:04:00,2025-04-08 15:00:00,2025-04-08 18:00:00,52414,1.0,40-15-A01,4,32,304932,0
AVP1,1079250802,0,2025-04-06 02:04:00,2025-04-08 13:00:00,2025-04-08 16:00:00,1051726,1.0,63-35-C07,5,44,405007,0
AVP1,1079250806,0,2025-04-06 02:04:00,2025-04-08 23:00:00,2025-04-09 02:00:00,64346,1.0,65-25-C03,5,45,416120,0
AVP1,1079250806,0,2025-04-06 02:04:00,2025-04-08 23:00:00,2025-04-09 02:00:00,647318,1.0,46-33-A02,4,36,343421,0
AVP1,1079250815,0,2025-04-06 02:04:00,2025-04-08 18:00:00,2025-04-08 21:00:00,52544,1.0,38-44-A01,4,31,284033,0
AVP1,1079250815,0,2025-04-06 02:04:00,2025-04-08 18:00:00,2025-04-08 21:00:00,68393,1.0,16-41-A02,3,20,187306,0
AVP1,1079250826,0,2025-04-06 02:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,355979,1.0,44-23-A01,4,35,332770,0
AVP1,1079250826,0,2025-04-06 02:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,101946,1.0,50-16-A02,5,38,357117,0
AVP1,1079250826,0,2025-04-06 02:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,856054,1.0,58-17-C01,5,42,385050,0
AVP1,1079250861,0,2025-04-06 02:04:00,2025-04-08 23:00:00,2025-04-09 02:00:00,104433,1.0,54-42-A01,5,40,370249,0
AVP1,1079250861,0,2025-04-06 02:04:00,2025-04-08 23:00:00,2025-04-09 02:00:00,131000,4.0,28-12-C01,4,26,245927,0
AVP1,1079252348,0,2025-04-06 02:04:00,2025-04-08 18:00:00,2025-04-08 21:00:00,147308,2.0,54-47-A01,5,40,370209,0
AVP1,1079252348,0,2025-04-06 02:04:00,2025-04-08 18:00:00,2025-04-08 21:00:00,155775,1.0,69-14-A02,5,47,495953,0
AVP1,1079252348,0,2025-04-06 02:04:00,2025-04-08 18:00:00,2025-04-08 21:00:00,86251,1.0,40-06-A01,4,32,305318,0
AVP1,1079252379,0,2025-04-06 02:05:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1301422,1.0,83-12-B01,5,54,542868,0
AVP1,1079252379,0,2025-04-06 02:05:00,2025-04-08 23:00:00,2025-04-09 02:00:00,347656,1.0,24-40-A01,4,24,227454,0
AVP1,1079252407,0,2025-04-06 02:05:00,2025-04-08 15:00:00,2025-04-08 18:00:00,113554,2.0,08-17-A01,2,16,74264,0
AVP1,1079252407,0,2025-04-06 02:05:00,2025-04-08 15:00:00,2025-04-08 18:00:00,215047,1.0,15-35-A02,3,19,183400,0
AVP1,1079252900,0,2025-04-06 02:05:00,2025-04-08 18:00:00,2025-04-08 21:00:00,186339,2.0,93-38-C03,5,60,584049,0
AVP1,1079252900,0,2025-04-06 02:05:00,2025-04-08 18:00:00,2025-04-08 21:00:00,186343,1.0,26-15-C04,4,25,240667,0
AVP1,1079252931,0,2025-04-06 02:05:00,2025-04-08 18:00:00,2025-04-08 21:00:00,141297,1.0,30-45-A02,4,27,257129,0
AVP1,1079252931,0,2025-04-06 02:05:00,2025-04-08 18:00:00,2025-04-08 21:00:00,748342,1.0,52-26-A01,5,39,363732,0
AVP1,1079252945,0,2025-04-06 02:06:00,2025-04-08 19:30:00,2025-04-08 22:30:00,217432,2.0,12-45-A02,3,18,176439,0
AVP1,1079252945,0,2025-04-06 02:06:00,2025-04-08 19:30:00,2025-04-08 22:30:00,217725,1.0,L-10-A01,2,12,50303,0
AVP1,1079252966,0,2025-04-06 02:05:00,2025-04-08 18:00:00,2025-04-08 21:00:00,100118,1.0,S9-03-A01,1,6,2953,0
AVP1,1079252966,0,2025-04-06 02:05:00,2025-04-08 18:00:00,2025-04-08 21:00:00,86818,1.0,L-39-A01,2,12,45358,0
AVP1,1079253003,100,2025-04-06 02:06:00,2025-04-08 18:00:00,2025-04-08 21:00:00,69824,1.0,F-20-C02,2,9,20759,0
AVP1,1079253003,100,2025-04-06 02:06:00,2025-04-08 18:00:00,2025-04-08 21:00:00,85755,1.0,49-15-A01,5,37,352842,0
AVP1,1079253012,0,2025-04-06 01:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,262800,1.0,90-49-B11,5,59,574163,0
AVP1,1079253012,0,2025-04-06 01:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,76426,1.0,19-08-A01,3,21,194160,0
AVP1,1079254594,0,2025-04-06 02:06:00,2025-04-08 15:00:00,2025-04-08 18:00:00,367107,1.0,15-36-A01,3,19,183404,0
AVP1,1079254594,0,2025-04-06 02:06:00,2025-04-08 15:00:00,2025-04-08 18:00:00,52450,1.0,03-01-X07,2,13,53027,0
AVP1,1079254612,0,2025-04-06 02:06:00,2025-04-08 18:00:00,2025-04-08 21:00:00,146036,1.0,59-10-A02,5,42,385637,0
AVP1,1079254612,0,2025-04-06 02:06:00,2025-04-08 18:00:00,2025-04-08 21:00:00,50345,1.0,58-18-A01,5,42,384930,0
AVP1,1079254707,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,131808,1.0,88-49-B05,5,58,570054,0
AVP1,1079254707,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,68014,1.0,33-41-A01,4,28,263802,0
AVP1,1079254758,0,2025-04-06 02:06:00,2025-04-08 23:00:00,2025-04-09 02:00:00,182296,2.0,62-12-A01,5,44,406856,0
AVP1,1079254758,0,2025-04-06 02:06:00,2025-04-08 23:00:00,2025-04-09 02:00:00,306729,2.0,31-33-C01,4,27,256573,0
AVP1,1079254758,0,2025-04-06 02:06:00,2025-04-08 23:00:00,2025-04-09 02:00:00,86874,3.0,51-11-C02,5,38,357139,0
AVP1,1079254821,100,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,100462,1.0,43-09-A01,4,34,324038,0
AVP1,1079254821,100,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,105777,6.0,73-12-A02,5,49,506749,0
AVP1,1079254821,100,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,48762,1.0,53-29-A02,5,39,363753,0
AVP1,1079254843,100,2025-04-06 02:07:00,2025-04-08 23:00:00,2025-04-09 02:00:00,66972,1.0,42-23-C01,4,34,322858,0
AVP1,1079254843,100,2025-04-06 02:07:00,2025-04-08 23:00:00,2025-04-09 02:00:00,69857,1.0,15-45-A02,3,19,183463,0
AVP1,1079254843,100,2025-04-06 02:07:00,2025-04-08 23:00:00,2025-04-09 02:00:00,69862,1.0,13-31-A01,3,18,176536,0
AVP1,1079254847,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,46869,1.0,45-28-A02,4,35,333241,0
AVP1,1079254847,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,46872,1.0,64-23-A01,5,45,415903,0
AVP1,1079254913,0,2025-04-06 02:07:00,2025-04-08 23:00:00,2025-04-09 02:00:00,162167,1.0,47-19-A02,4,36,345231,0
AVP1,1079254913,0,2025-04-06 02:07:00,2025-04-08 23:00:00,2025-04-09 02:00:00,206920,1.0,56-43-A01,5,41,375150,0
AVP1,1079254913,0,2025-04-06 02:07:00,2025-04-08 23:00:00,2025-04-09 02:00:00,122312,1.0,41-29-A01,4,32,312736,0
AVP1,1079254949,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,102877,2.0,80-22-B02,5,53,533159,0
AVP1,1079254949,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,108759,3.0,45-49-A02,4,35,335617,0
AVP1,1079256910,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1343070,2.0,46-09-C06,4,36,346055,0
AVP1,1079256910,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,49849,1.0,63-29-C07,5,44,405509,0
AVP1,1079256961,0,2025-04-06 02:07:00,2025-04-08 19:30:00,2025-04-08 22:30:00,61932,1.0,58-46-A02,5,42,381967,0
AVP1,1079256961,0,2025-04-06 02:07:00,2025-04-08 19:30:00,2025-04-08 22:30:00,77994,1.0,44-16-A01,4,35,332203,0
AVP1,1079256979,100,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,58701,2.0,11-42-A01,3,17,172618,0
AVP1,1079256979,100,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,76030,1.0,05-13-A02,2,14,65773,0
AVP1,1079256992,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,176492,1.0,23-48-A01,3,23,222750,0
AVP1,1079256992,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,301342,1.0,43-20-C03,4,34,323153,0
AVP1,1079256992,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,816318,1.0,G-03-C02,2,10,33127,0
AVP1,1079257028,0,2025-04-06 02:07:00,2025-04-08 15:00:00,2025-04-08 18:00:00,203405,1.0,64-35-A02,5,45,416908,0
AVP1,1079257028,0,2025-04-06 02:07:00,2025-04-08 15:00:00,2025-04-08 18:00:00,203406,2.0,51-09-C01,5,38,357154,0
AVP1,1079257028,0,2025-04-06 02:07:00,2025-04-08 15:00:00,2025-04-08 18:00:00,355979,1.0,44-23-A01,4,35,332770,0
AVP1,1079257046,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,232119,3.0,G-27-A01,2,10,30454,0
AVP1,1079257046,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,370405,2.0,104-39-A02,6,70,630355,0
AVP1,1079257089,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,271498,1.0,18-43-A02,3,21,200157,0
AVP1,1079257089,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,51599,1.0,37-15-A01,4,30,280832,0
AVP1,1079257089,0,2025-04-06 02:07:00,2025-04-08 18:00:00,2025-04-08 21:00:00,89972,1.0,71-17-C01,5,48,502824,0
AVP1,1079257507,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,1357566,1.0,05-47-A02,2,14,62335,0
AVP1,1079257507,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,169569,1.0,S10-08-A01,1,6,2964,0
AVP1,1079257526,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,338614,1.0,45-46-C04,4,35,335355,0
AVP1,1079257526,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,338616,1.0,47-16-C04,4,36,345525,0
AVP1,1079257526,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,773982,1.0,74-30-B02,5,50,513539,0
AVP1,1079257526,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,774062,1.0,80-32-B15,5,53,533801,0
AVP1,1079257526,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,863478,1.0,52-49-B06,5,39,363934,0
AVP1,1079257528,0,2025-04-06 02:08:00,2025-04-08 15:00:00,2025-04-08 18:00:00,155683,3.0,54-18-C01,5,40,370468,0
AVP1,1079257528,0,2025-04-06 02:08:00,2025-04-08 15:00:00,2025-04-08 18:00:00,166019,1.0,74-15-A02,5,50,513669,0
AVP1,1079257538,0,2025-04-06 02:08:00,2025-04-08 13:00:00,2025-04-08 16:00:00,103136,1.0,93-38-C01,5,60,584041,0
AVP1,1079257538,0,2025-04-06 02:08:00,2025-04-08 13:00:00,2025-04-08 16:00:00,76219,1.0,19-15-A02,3,21,195353,0
AVP1,1079257560,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,117178,1.0,73-07-B03,5,49,506706,0
AVP1,1079257560,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,569078,1.0,83-45-C03,5,54,542239,0
AVP1,1079257560,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,978670,1.0,48-31-C03,5,37,352949,0
AVP1,1079257560,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,99875,1.0,35-44-C02,4,29,272835,0
AVP1,1079257574,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,215352,1.0,51-38-A02,5,38,356961,0
AVP1,1079257574,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,52720,1.0,07-12-A01,2,15,72922,0
AVP1,1079257579,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,177817,1.0,43-41-A01,4,34,320654,0
AVP1,1079257579,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,48855,1.0,50-36-A02,5,38,356967,0
AVP1,1079257579,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,825894,1.0,72-11-C01,5,49,506736,0
AVP1,1079257579,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,99542,2.0,32-11-A01,4,28,264057,0
AVP1,1079257591,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,264914,1.0,64-38-A02,5,45,417153,0
AVP1,1079257591,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,309793,1.0,52-10-A01,5,39,363574,0
AVP1,1079257599,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,117236,1.0,83-09-B02,5,54,542936,0
AVP1,1079257599,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,156638,1.0,22-17-A01,3,23,216918,0
AVP1,1079257601,0,2025-04-06 02:08:00,2025-04-08 15:00:00,2025-04-08 18:00:00,1075390,1.0,J-40-C04,2,11,41733,0
AVP1,1079257601,0,2025-04-06 02:08:00,2025-04-08 15:00:00,2025-04-08 18:00:00,1349358,2.0,H-14-A01,2,10,32274,0
AVP1,1079257601,0,2025-04-06 02:08:00,2025-04-08 15:00:00,2025-04-08 18:00:00,186295,4.0,13-40-C03,3,18,176467,0
AVP1,1079257606,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,219407,1.0,43-16-A01,4,34,323452,0
AVP1,1079257606,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,55628,1.0,68-09-C04,5,47,495925,0
AVP1,1079257606,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,89604,1.0,74-42-A01,5,50,513432,0
AVP1,1079257615,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,110539,1.0,48-26-A01,5,37,352922,0
AVP1,1079257615,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,149822,1.0,69-38-A01,5,47,496118,0
AVP1,1079257615,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,48348,1.0,44-41-A02,4,35,334902,0
AVP1,1079257615,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,86476,1.0,43-42-A01,4,34,320564,0
AVP1,1079257615,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,89203,1.0,27-10-A01,4,25,240301,0
AVP1,1079257615,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,99876,1.0,41-26-A01,4,32,312620,0
AVP1,1079257622,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,237945,1.0,35-12-A01,4,29,272535,0
AVP1,1079257622,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,272146,1.0,48-26-C04,5,37,352923,0
AVP1,1079257626,0,2025-04-06 02:08:00,2025-04-08 23:00:00,2025-04-09 02:00:00,48099,1.0,39-46-C02,4,31,284053,0
AVP1,1079257626,0,2025-04-06 02:08:00,2025-04-08 23:00:00,2025-04-09 02:00:00,48104,1.0,80-30-C01,5,53,533532,0
AVP1,1079257626,0,2025-04-06 02:08:00,2025-04-08 23:00:00,2025-04-09 02:00:00,48106,2.0,94-36-C01,6,61,592336,0
AVP1,1079257626,0,2025-04-06 02:08:00,2025-04-08 23:00:00,2025-04-09 02:00:00,59068,1.0,29-42-A02,4,26,245732,0
AVP1,1079257642,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,161463,1.0,H-44-A01,2,10,26564,0
AVP1,1079257642,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,90102,1.0,08-18-A01,2,16,74258,0
AVP1,1079257642,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,90103,1.0,24-18-A02,4,24,232506,0
AVP1,1079257650,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,71477,2.0,48-34-C04,5,37,352961,0
AVP1,1079257650,0,2025-04-06 02:08:00,2025-04-08 18:00:00,2025-04-08 21:00:00,71478,2.0,35-12-C03,4,29,272537,0
AVP1,1079257653,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,110528,1.0,30-27-A01,4,27,256321,0
AVP1,1079257653,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,142436,1.0,34-39-A01,4,29,272774,0
AVP1,1079257656,0,2025-04-06 02:08:00,2025-04-08 15:00:00,2025-04-08 18:00:00,102182,2.0,21-18-C03,3,22,210451,0
